,ID_SALON,NOMBRE_SALON,CAPACIDAD,ID_SEDE,ACTIVO,USUARIO,PASSWORD
5285,139,58D,50,19,0,,
5286,176,13A,50,20,0,,
5287,182,16C,50,20,0,,
5288,144,61A,50,19,0,,
5289,222,36C,50,21,0,,
5290,222,36C,50,21,0,,
5291,222,36C,50,21,0,,
5292,221,35B,50,21,0,,
5293,221,35B,50,21,0,,
5294,221,35B,50,21,0,,
5295,216,33A,50,21,0,,
5296,146,62C,50,19,0,,
5297,216,33A,50,21,0,,
5298,176,13A,50,20,0,,
5299,216,33A,50,21,0,,
5300,222,36C,50,21,0,,
5301,216,33A,50,21,0,,
5302,222,36C,50,21,0,,
5303,144,61A,50,19,0,,
5304,183,16D,50,20,0,,
5305,222,36C,50,21,0,,
5306,216,33A,50,21,0,,
5307,144,61A,50,19,0,,
5308,182,16C,50,20,0,,
5309,183,16D,50,20,0,,
5310,182,16C,50,20,0,,
5311,222,36C,50,21,0,,
5312,177,13B,50,20,0,,
5313,183,16D,50,20,0,,
5314,177,13B,50,20,0,,
5315,216,33A,50,21,0,,
5316,222,36C,50,21,0,,
5317,146,62C,50,19,0,,
5318,146,62C,50,19,0,,
5319,183,16D,50,20,0,,
5320,216,33A,50,21,0,,
5321,221,35B,50,21,0,,
5322,177,13B,50,20,0,,
5323,222,36C,50,21,0,,
5324,183,16D,50,20,0,,
5325,146,62C,50,19,0,,
5326,221,35B,50,21,0,,
5327,183,16D,50,20,0,,
5328,182,16C,50,20,0,,
5329,177,13B,50,20,0,,
5330,145,61B,50,19,0,,
5331,216,33A,50,21,0,,
5332,216,33A,50,21,0,,
5333,177,13B,50,20,0,,
5334,183,16D,50,20,0,,
5335,176,13A,50,20,0,,
5336,146,62C,50,19,0,,
5337,221,35B,50,21,0,,
5338,216,33A,50,21,0,,
5339,139,58D,50,19,0,,
5340,183,16D,50,20,0,,
5341,216,33A,50,21,0,,
5342,182,16C,50,20,0,,
5343,216,33A,50,21,0,,
5344,222,36C,50,21,0,,
5345,183,16D,50,20,0,,
5346,176,13A,50,20,0,,
5347,216,33A,50,21,0,,
5348,222,36C,50,21,0,,
5349,182,16C,50,20,0,,
5350,216,33A,50,21,0,,
5351,221,35B,50,21,0,,
5352,221,35B,50,21,0,,
5353,144,61A,50,19,0,,
5354,144,61A,50,19,0,,
5355,177,13B,50,20,0,,
5356,182,16C,50,20,0,,
5357,176,13A,50,20,0,,
5358,222,36C,50,21,0,,
5359,176,13A,50,20,0,,
5360,216,33A,50,21,0,,
5361,176,13A,50,20,0,,
5362,182,16C,50,20,0,,
5363,182,16C,50,20,0,,
5364,146,62C,50,19,0,,
5365,176,13A,50,20,0,,
5366,177,13B,50,20,0,,
5367,176,13A,50,20,0,,
5368,221,35B,50,21,0,,
5369,176,13A,50,20,0,,
5370,176,13A,50,20,0,,
5371,176,13A,50,20,0,,
5372,222,36C,50,21,0,,
5373,144,61A,50,19,0,,
5374,139,58D,50,19,0,,
5375,144,61A,50,19,0,,
5376,182,16C,50,20,0,,
5377,182,16C,50,20,0,,
5378,182,16C,50,20,0,,
5379,221,35B,50,21,0,,
5380,182,16C,50,20,0,,
5381,182,16C,50,20,0,,
5382,139,58D,50,19,0,,
5383,216,33A,50,21,0,,
5384,144,61A,50,19,0,,
5385,139,58D,50,19,0,,
5386,216,33A,50,21,0,,
5387,177,13B,50,20,0,,
5388,216,33A,50,21,0,,
5389,144,61A,50,19,0,,
5390,146,62C,50,19,0,,
5391,146,62C,50,19,0,,
5392,216,33A,50,21,0,,
5393,216,33A,50,21,0,,
5394,145,61B,50,19,0,,
5395,183,16D,50,20,0,,
5396,177,13B,50,20,0,,
5397,183,16D,50,20,0,,
5398,221,35B,50,21,0,,
5399,144,61A,50,19,0,,
5400,221,35B,50,21,0,,
5401,182,16C,50,20,0,,
5402,182,16C,50,20,0,,
5403,221,35B,50,21,0,,
5404,182,16C,50,20,0,,
5405,183,16D,50,20,0,,
5406,183,16D,50,20,0,,
5407,182,16C,50,20,0,,
5408,221,35B,50,21,0,,
5409,146,62C,50,19,0,,
5410,177,13B,50,20,0,,
5411,144,61A,50,19,0,,
5412,182,16C,50,20,0,,
5413,182,16C,50,20,0,,
5414,182,16C,50,20,0,,
5415,144,61A,50,19,0,,
5416,146,62C,50,19,0,,
5417,182,16C,50,20,0,,
5418,220,35A,50,21,0,,
5419,177,13B,50,20,0,,
5420,182,16C,50,20,0,,
5421,220,35A,50,21,0,,
5422,182,16C,50,20,0,,
5423,182,16C,50,20,0,,
5424,220,35A,50,21,0,,
5425,182,16C,50,20,0,,
5426,220,35A,50,21,0,,
5427,220,35A,50,21,0,,
5428,146,62C,50,19,0,,
5429,146,62C,50,19,0,,
5430,182,16C,50,20,0,,
5431,220,35A,50,21,0,,
5432,182,16C,50,20,0,,
5433,182,16C,50,20,0,,
5434,220,35A,50,21,0,,
5435,177,13B,50,20,0,,
5436,144,61A,50,19,0,,
5437,220,35A,50,21,0,,
5438,220,35A,50,21,0,,
5439,177,13B,50,20,0,,
5440,145,61B,50,19,0,,
5441,220,35A,50,21,0,,
5442,146,62C,50,19,0,,
5443,177,13B,50,20,0,,
5444,177,13B,50,20,0,,
5445,144,61A,50,19,0,,
5446,183,16D,50,20,0,,
5447,144,61A,50,19,0,,
5448,144,61A,50,19,0,,
5449,220,35A,50,21,0,,
5450,183,16D,50,20,0,,
5451,177,13B,50,20,0,,
5452,144,61A,50,19,0,,
5453,146,62C,50,19,0,,
5454,183,16D,50,20,0,,
5455,144,61A,50,19,0,,
5456,183,16D,50,20,0,,
5457,220,35A,50,21,0,,
5458,220,35A,50,21,0,,
5459,144,61A,50,19,0,,
5460,145,61B,50,19,0,,
5461,183,16D,50,20,0,,
5462,177,13B,50,20,0,,
5463,183,16D,50,20,0,,
5464,183,16D,50,20,0,,
5465,220,35A,50,21,0,,
5466,220,35A,50,21,0,,
5467,144,61A,50,19,0,,
5468,220,35A,50,21,0,,
5469,220,35A,50,21,0,,
5470,146,62C,50,19,0,,
5471,220,35A,50,21,0,,
5472,166,8C,51,20,0,,
5473,177,13B,50,20,0,,
5474,177,13B,50,20,0,,
5475,177,13B,50,20,0,,
5476,103,40D,41,18,0,,
5477,177,13B,50,20,0,,
5478,220,35A,50,21,0,,
5479,139,58D,50,19,0,,
5480,144,61A,50,19,0,,
5481,220,35A,50,21,0,,
5482,220,35A,50,21,0,,
5483,220,35A,50,21,0,,
5484,220,35A,50,21,0,,
5485,220,35A,50,21,0,,
5486,220,35A,50,21,0,,
5487,177,13B,50,20,0,,
5488,220,35A,50,21,0,,
5489,146,62C,50,19,0,,
5490,220,35A,50,21,0,,
5491,220,35A,50,21,0,,
5492,139,58D,50,19,0,,
5493,220,35A,50,21,0,,
5494,220,35A,50,21,0,,
5495,220,35A,50,21,0,,
5496,220,35A,50,21,0,,
5497,177,13B,50,20,0,,
5498,183,16D,50,20,0,,
5499,220,35A,50,21,0,,
5500,220,35A,50,21,0,,
5501,220,35A,50,21,0,,
5502,220,35A,50,21,0,,
5503,220,35A,50,21,0,,
5504,220,35A,50,21,0,,
5505,220,35A,50,21,0,,
5506,139,58D,50,19,0,,
5507,220,35A,50,21,0,,
5508,183,16D,50,20,0,,
5509,220,35A,50,21,0,,
5510,220,35A,50,21,0,,
5511,220,35A,50,21,0,,
5512,220,35A,50,21,0,,
5513,220,35A,50,21,0,,
5514,177,13B,50,20,0,,
5515,220,35A,50,21,0,,
5516,144,61A,50,19,0,,
5517,144,61A,50,19,0,,
5518,144,61A,50,19,0,,
5519,220,35A,50,21,0,,
5520,177,13B,50,20,0,,
5521,183,16D,50,20,0,,
5522,177,13B,50,20,0,,
5523,177,13B,50,20,0,,
5524,177,13B,50,20,0,,
5525,177,13B,50,20,0,,
5526,177,13B,50,20,0,,
5527,144,61A,50,19,0,,
5528,177,13B,50,20,0,,
5529,139,58D,50,19,0,,
5530,177,13B,50,20,0,,
5531,177,13B,50,20,0,,
5532,183,16D,50,20,0,,
5533,177,13B,50,20,0,,
5534,177,13B,50,20,0,,
5535,177,13B,50,20,0,,
5536,139,58D,50,19,0,,
5537,146,62C,50,19,0,,
5538,146,62C,50,19,0,,
5539,183,16D,50,20,0,,
5540,177,13B,50,20,0,,
5541,177,13B,50,20,0,,
5542,183,16D,50,20,0,,
5543,144,61A,50,19,0,,
5544,177,13B,50,20,0,,
5545,146,62C,50,19,0,,
5546,177,13B,50,20,0,,
5547,177,13B,50,20,0,,
5548,144,61A,50,19,0,,
5549,145,61B,50,19,0,,
5550,146,62C,50,19,0,,
5551,177,13B,50,20,0,,
5552,177,13B,50,20,0,,
5553,144,61A,50,19,0,,
5554,139,58D,50,19,0,,
5555,146,62C,50,19,0,,
5556,139,58D,50,19,0,,
5557,183,16D,50,20,0,,
5558,177,13B,50,20,0,,
5559,177,13B,50,20,0,,
5560,145,61B,50,19,0,,
5561,146,62C,50,19,0,,
5562,146,62C,50,19,0,,
5563,144,61A,50,19,0,,
5564,177,13B,50,20,0,,
5565,139,58D,50,19,0,,
5566,177,13B,50,20,0,,
5567,183,16D,50,20,0,,
5568,183,16D,50,20,0,,
5569,183,16D,50,20,0,,
5570,144,61A,50,19,0,,
5571,183,16D,50,20,0,,
5572,183,16D,50,20,0,,
5573,145,61B,50,19,0,,
5574,144,61A,50,19,0,,
5575,183,16D,50,20,0,,
5576,183,16D,50,20,0,,
5577,146,62C,50,19,0,,
5578,183,16D,50,20,0,,
5579,146,62C,50,19,0,,
5580,146,62C,50,19,0,,
5581,146,62C,50,19,0,,
5582,139,58D,50,19,0,,
5583,183,16D,50,20,0,,
5584,139,58D,50,19,0,,
5585,146,62C,50,19,0,,
5586,183,16D,50,20,0,,
5587,144,61A,50,19,0,,
5588,185,17B,51,20,0,,
5589,185,17B,51,20,0,,
5590,187,18D,51,20,0,,
5591,144,61A,50,19,0,,
5592,146,62C,50,19,0,,
5593,146,62C,50,19,0,,
5594,146,62C,50,19,0,,
5595,139,58D,50,19,0,,
5596,139,58D,50,19,0,,
5597,185,17B,51,20,0,,
5598,146,62C,50,19,0,,
5599,146,62C,50,19,0,,
5600,185,17B,51,20,0,,
5601,146,62C,50,19,0,,
5602,146,62C,50,19,0,,
5603,146,62C,50,19,0,,
5604,146,62C,50,19,0,,
5605,145,61B,50,19,0,,
5606,145,61B,50,19,0,,
5607,185,17B,51,20,0,,
5608,145,61B,50,19,0,,
5609,185,17B,51,20,0,,
5610,185,17B,51,20,0,,
5611,145,61B,50,19,0,,
5612,145,61B,50,19,0,,
5613,145,61B,50,19,0,,
5614,187,18D,51,20,0,,
5615,187,18D,51,20,0,,
5616,187,18D,51,20,0,,
5617,187,18D,51,20,0,,
5618,145,61B,50,19,0,,
5619,187,18D,51,20,0,,
5620,139,58D,50,19,0,,
5621,139,58D,50,19,0,,
5622,145,61B,50,19,0,,
5623,139,58D,50,19,0,,
5624,145,61B,50,19,0,,
5625,145,61B,50,19,0,,
5626,145,61B,50,19,0,,
5627,152,1A,51,20,0,,
5628,204,27A,51,21,0,,
5629,100,39A,41,18,0,,
5630,128,53A,51,19,0,,
5631,148,63A,50,19,0,,
5632,224,37A,50,21,0,,
5633,148,63A,50,19,0,,
5634,180,15A,50,20,0,,
5635,224,37A,50,21,0,,
5636,180,15A,50,20,0,,
5637,148,63A,50,19,0,,
5638,224,37A,50,21,0,,
5639,150,64C,51,19,0,,
5640,226,38C,50,21,0,,
5641,180,15A,50,20,0,,
5642,227,38D,50,21,0,,
5643,150,64C,51,19,0,,
5644,186,18C,50,20,0,,
5645,186,18C,50,20,0,,
5646,185,17B,51,20,0,,
5647,224,37A,50,21,0,,
5648,226,38C,50,21,0,,
5649,180,15A,50,20,0,,
5650,148,63A,50,19,0,,
5651,186,18C,50,20,0,,
5652,226,38C,50,21,0,,
5653,224,37A,50,21,0,,
5654,185,17B,51,20,0,,
5655,224,37A,50,21,0,,
5656,150,64C,51,19,0,,
5657,186,18C,50,20,0,,
5658,224,37A,50,21,0,,
5659,224,37A,50,21,0,,
5660,180,15A,50,20,0,,
5661,226,38C,50,21,0,,
5662,224,37A,50,21,0,,
5663,225,37B,51,21,0,,
5664,186,18C,50,20,0,,
5665,226,38C,50,21,0,,
5666,227,38D,50,21,0,,
5667,226,38C,50,21,0,,
5668,180,15A,50,20,0,,
5669,224,37A,50,21,0,,
5670,224,37A,50,21,0,,
5671,226,38C,50,21,0,,
5672,145,61B,50,19,0,,
5673,145,61B,50,19,0,,
5674,186,18C,50,20,0,,
5675,226,38C,50,21,0,,
5676,150,64C,51,19,0,,
5677,180,15A,50,20,0,,
5678,227,38D,50,21,0,,
5679,227,38D,50,21,0,,
5680,186,18C,50,20,0,,
5681,227,38D,50,21,0,,
5682,187,18D,51,20,0,,
5683,139,58D,50,19,0,,
5684,224,37A,50,21,0,,
5685,224,37A,50,21,0,,
5686,150,64C,51,19,0,,
5687,150,64C,51,19,0,,
5688,226,38C,50,21,0,,
5689,226,38C,50,21,0,,
5690,225,37B,51,21,0,,
5691,227,38D,50,21,0,,
5692,226,38C,50,21,0,,
5693,186,18C,50,20,0,,
5694,225,37B,51,21,0,,
5695,150,64C,51,19,0,,
5696,185,17B,51,20,0,,
5697,224,37A,50,21,0,,
5698,226,38C,50,21,0,,
5699,226,38C,50,21,0,,
5700,148,63A,50,19,0,,
5701,226,38C,50,21,0,,
5702,226,38C,50,21,0,,
5703,150,64C,51,19,0,,
5704,226,38C,50,21,0,,
5705,180,15A,50,20,0,,
5706,180,15A,50,20,0,,
5707,225,37B,51,21,0,,
5708,148,63A,50,19,0,,
5709,180,15A,50,20,0,,
5710,227,38D,50,21,0,,
5711,180,15A,50,20,0,,
5712,224,37A,50,21,0,,
5713,145,61B,50,19,0,,
5714,180,15A,50,20,0,,
5715,145,61B,50,19,0,,
5716,224,37A,50,21,0,,
5717,226,38C,50,21,0,,
5718,226,38C,50,21,0,,
5719,150,64C,51,19,0,,
5720,186,18C,50,20,0,,
5721,224,37A,50,21,0,,
5722,226,38C,50,21,0,,
5723,180,15A,50,20,0,,
5724,224,37A,50,21,0,,
5725,139,58D,50,19,0,,
5726,180,15A,50,20,0,,
5727,224,37A,50,21,0,,
5728,180,15A,50,20,0,,
5729,180,15A,50,20,0,,
5730,224,37A,50,21,0,,
5731,150,64C,51,19,0,,
5732,148,63A,50,19,0,,
5733,150,64C,51,19,0,,
5734,185,17B,51,20,0,,
5735,226,38C,50,21,0,,
5736,180,15A,50,20,0,,
5737,224,37A,50,21,0,,
5738,226,38C,50,21,0,,
5739,148,63A,50,19,0,,
5740,150,64C,51,19,0,,
5741,187,18D,51,20,0,,
5742,148,63A,50,19,0,,
5743,227,38D,50,21,0,,
5744,226,38C,50,21,0,,
5745,226,38C,50,21,0,,
5746,226,38C,50,21,0,,
5747,148,63A,50,19,0,,
5748,224,37A,50,21,0,,
5749,186,18C,50,20,0,,
5750,187,18D,51,20,0,,
5751,186,18C,50,20,0,,
5752,186,18C,50,20,0,,
5753,224,37A,50,21,0,,
5754,224,37A,50,21,0,,
5755,227,38D,50,21,0,,
5756,224,37A,50,21,0,,
5757,226,38C,50,21,0,,
5758,225,37B,51,21,0,,
5759,145,61B,50,19,0,,
5760,180,15A,50,20,0,,
5761,226,38C,50,21,0,,
5762,226,38C,50,21,0,,
5763,185,17B,51,20,0,,
5764,180,15A,50,20,0,,
5765,150,64C,51,19,0,,
5766,180,15A,50,20,0,,
5767,180,15A,50,20,0,,
5768,186,18C,50,20,0,,
5769,180,15A,50,20,0,,
5770,180,15A,50,20,0,,
5771,226,38C,50,21,0,,
5772,227,38D,50,21,0,,
5773,180,15A,50,20,0,,
5774,180,15A,50,20,0,,
5775,224,37A,50,21,0,,
5776,227,38D,50,21,0,,
5777,148,63A,50,19,0,,
5778,148,63A,50,19,0,,
5779,187,18D,51,20,0,,
5780,139,58D,50,19,0,,
5781,139,58D,50,19,0,,
5782,226,38C,50,21,0,,
5783,226,38C,50,21,0,,
5784,186,18C,50,20,0,,
5785,186,18C,50,20,0,,
5786,186,18C,50,20,0,,
5787,139,58D,50,19,0,,
5788,225,37B,51,21,0,,
5789,186,18C,50,20,0,,
5790,226,38C,50,21,0,,
5791,225,37B,51,21,0,,
5792,224,37A,50,21,0,,
5793,186,18C,50,20,0,,
5794,224,37A,50,21,0,,
5795,224,37A,50,21,0,,
5796,224,37A,50,21,0,,
5797,226,38C,50,21,0,,
5798,186,18C,50,20,0,,
5799,224,37A,50,21,0,,
5800,186,18C,50,20,0,,
5801,186,18C,50,20,0,,
5802,186,18C,50,20,0,,
5803,186,18C,50,20,0,,
5804,226,38C,50,21,0,,
5805,226,38C,50,21,0,,
5806,226,38C,50,21,0,,
5807,224,37A,50,21,0,,
5808,150,64C,51,19,0,,
5809,225,37B,51,21,0,,
5810,139,58D,50,19,0,,
5811,148,63A,50,19,0,,
5812,180,15A,50,20,0,,
5813,187,18D,51,20,0,,
5814,185,17B,51,20,0,,
5815,187,18D,51,20,0,,
5816,148,63A,50,19,0,,
5817,185,17B,51,20,0,,
5818,180,15A,50,20,0,,
5819,148,63A,50,19,0,,
5820,148,63A,50,19,0,,
5821,226,38C,50,21,0,,
5822,122,50C,42,18,0,,
5823,150,64C,51,19,0,,
5824,224,37A,50,21,0,,
5825,186,18C,50,20,0,,
5826,186,18C,50,20,0,,
5827,185,17B,51,20,0,,
5828,180,15A,50,20,0,,
5829,122,50C,42,18,0,,
5830,226,38C,50,21,0,,
5831,150,64C,51,19,0,,
5832,226,38C,50,21,0,,
5833,180,15A,50,20,0,,
5834,226,38C,50,21,0,,
5835,139,58D,50,19,0,,
5836,180,15A,50,20,0,,
5837,225,37B,51,21,0,,
5838,226,38C,50,21,0,,
5839,150,64C,51,19,0,,
5840,148,63A,50,19,0,,
5841,224,37A,50,21,0,,
5842,226,38C,50,21,0,,
5843,226,38C,50,21,0,,
5844,226,38C,50,21,0,,
5845,224,37A,50,21,0,,
5846,226,38C,50,21,0,,
5847,186,18C,50,20,0,,
5848,180,15A,50,20,0,,
5849,224,37A,50,21,0,,
5850,148,63A,50,19,0,,
5851,226,38C,50,21,0,,
5852,227,38D,50,21,0,,
5853,227,38D,50,21,0,,
5854,224,37A,50,21,0,,
5855,226,38C,50,21,0,,
5856,226,38C,50,21,0,,
5857,180,15A,50,20,0,,
5858,224,37A,50,21,0,,
5859,226,38C,50,21,0,,
5860,180,15A,50,20,0,,
5861,186,18C,50,20,0,,
5862,186,18C,50,20,0,,
5863,150,64C,51,19,0,,
5864,150,64C,51,19,0,,
5865,224,37A,50,21,0,,
5866,226,38C,50,21,0,,
5867,180,15A,50,20,0,,
5868,150,64C,51,19,0,,
5869,224,37A,50,21,0,,
5870,186,18C,50,20,0,,
5871,150,64C,51,19,0,,
5872,224,37A,50,21,0,,
5873,225,37B,51,21,0,,
5874,224,37A,50,21,0,,
5875,185,17B,51,20,0,,
5876,224,37A,50,21,0,,
5877,224,37A,50,21,0,,
5878,139,58D,50,19,0,,
5879,180,15A,50,20,0,,
5880,224,37A,50,21,0,,
5881,150,64C,51,19,0,,
5882,227,38D,50,21,0,,
5883,186,18C,50,20,0,,
5884,150,64C,51,19,0,,
5885,139,58D,50,19,0,,
5886,187,18D,51,20,0,,
5887,180,15A,50,20,0,,
5888,180,15A,50,20,0,,
5889,226,38C,50,21,0,,
5890,186,18C,50,20,0,,
5891,227,38D,50,21,0,,
5892,139,58D,50,19,0,,
5893,148,63A,50,19,0,,
5894,150,64C,51,19,0,,
5895,187,18D,51,20,0,,
5896,180,15A,50,20,0,,
5897,180,15A,50,20,0,,
5898,224,37A,50,21,0,,
5899,224,37A,50,21,0,,
5900,186,18C,50,20,0,,
5901,224,37A,50,21,0,,
5902,186,18C,50,20,0,,
5903,187,18D,51,20,0,,
5904,148,63A,50,19,0,,
5905,227,38D,50,21,0,,
5906,224,37A,50,21,0,,
5907,180,15A,50,20,0,,
5908,139,58D,50,19,0,,
5909,148,63A,50,19,0,,
5910,186,18C,50,20,0,,
5911,225,37B,51,21,0,,
5912,180,15A,50,20,0,,
5913,150,64C,51,19,0,,
5914,186,18C,50,20,0,,
5915,150,64C,51,19,0,,
5916,227,38D,50,21,0,,
5917,148,63A,50,19,0,,
5918,225,37B,51,21,0,,
5919,187,18D,51,20,0,,
5920,225,37B,51,21,0,,
5921,225,37B,51,21,0,,
5922,148,63A,50,19,0,,
5923,150,64C,51,19,0,,
5924,225,37B,51,21,0,,
5925,148,63A,50,19,0,,
5926,180,15A,50,20,0,,
5927,180,15A,50,20,0,,
5928,180,15A,50,20,0,,
5929,139,58D,50,19,0,,
5930,225,37B,51,21,0,,
5931,186,18C,50,20,0,,
5932,225,37B,51,21,0,,
5933,225,37B,51,21,0,,
5934,225,37B,51,21,0,,
5935,225,37B,51,21,0,,
5936,225,37B,51,21,0,,
5937,225,37B,51,21,0,,
5938,148,63A,50,19,0,,
5939,148,63A,50,19,0,,
5940,227,38D,50,21,0,,
5941,225,37B,51,21,0,,
5942,180,15A,50,20,0,,
5943,148,63A,50,19,0,,
5944,180,15A,50,20,0,,
5945,225,37B,51,21,0,,
5946,148,63A,50,19,0,,
5947,185,17B,51,20,0,,
5948,225,37B,51,21,0,,
5949,225,37B,51,21,0,,
5950,185,17B,51,20,0,,
5951,148,63A,50,19,0,,
5952,180,15A,50,20,0,,
5953,180,15A,50,20,0,,
5954,186,18C,50,20,0,,
5955,187,18D,51,20,0,,
5956,187,18D,51,20,0,,
5957,150,64C,51,19,0,,
5958,186,18C,50,20,0,,
5959,225,37B,51,21,0,,
5960,186,18C,50,20,0,,
5961,186,18C,50,20,0,,
5962,225,37B,51,21,0,,
5963,227,38D,50,21,0,,
5964,227,38D,50,21,0,,
5965,225,37B,51,21,0,,
5966,225,37B,51,21,0,,
5967,150,64C,51,19,0,,
5968,225,37B,51,21,0,,
5969,184,17A,50,20,0,,
5970,150,64C,51,19,0,,
5971,184,17A,50,20,0,,
5972,184,17A,50,20,0,,
5973,184,17A,50,20,0,,
5974,225,37B,51,21,0,,
5975,186,18C,50,20,0,,
5976,150,64C,51,19,0,,
5977,186,18C,50,20,0,,
5978,225,37B,51,21,0,,
5979,225,37B,51,21,0,,
5980,150,64C,51,19,0,,
5981,148,63A,50,19,0,,
5982,139,58D,50,19,0,,
5983,187,18D,51,20,0,,
5984,225,37B,51,21,0,,
5985,145,61B,50,19,0,,
5986,187,18D,51,20,0,,
5987,225,37B,51,21,0,,
5988,187,18D,51,20,0,,
5989,227,38D,50,21,0,,
5990,184,17A,50,20,0,,
5991,184,17A,50,20,0,,
5992,187,18D,51,20,0,,
5993,147,62D,50,19,1,,
5994,181,15B,51,20,0,,
5995,225,37B,51,21,0,,
5996,184,17A,50,20,0,,
5997,148,63A,50,19,0,,
5998,186,18C,50,20,0,,
5999,186,18C,50,20,0,,
6000,186,18C,50,20,0,,
6001,187,18D,51,20,0,,
6002,225,37B,51,21,0,,
6003,148,63A,50,19,0,,
6004,184,17A,50,20,0,,
6005,186,18C,50,20,0,,
6006,181,15B,51,20,0,,
6007,225,37B,51,21,0,,
6008,184,17A,50,20,0,,
6009,186,18C,50,20,0,,
6010,184,17A,50,20,0,,
6011,186,18C,50,20,0,,
6012,150,64C,51,19,0,,
6013,225,37B,51,21,0,,
6014,225,37B,51,21,0,,
6015,227,38D,50,21,0,,
6016,186,18C,50,20,0,,
6017,225,37B,51,21,0,,
6018,150,64C,51,19,0,,
6019,187,18D,51,20,0,,
6020,187,18D,51,20,0,,
6021,181,15B,51,20,0,,
6022,227,38D,50,21,0,,
6023,181,15B,51,20,0,,
6024,148,63A,50,19,0,,
6025,225,37B,51,21,0,,
6026,225,37B,51,21,0,,
6027,225,37B,51,21,0,,
6028,225,37B,51,21,0,,
6029,147,62D,50,19,1,,
6030,148,63A,50,19,0,,
6031,187,18D,51,20,0,,
6032,187,18D,51,20,0,,
6033,150,64C,51,19,0,,
6034,181,15B,51,20,0,,
6035,184,17A,50,20,0,,
6036,225,37B,51,21,0,,
6037,227,38D,50,21,0,,
6038,187,18D,51,20,0,,
6039,181,15B,51,20,0,,
6040,184,17A,50,20,0,,
6041,184,17A,50,20,0,,
6042,184,17A,50,20,0,,
6043,148,63A,50,19,0,,
6044,184,17A,50,20,0,,
6045,148,63A,50,19,0,,
6046,184,17A,50,20,0,,
6047,227,38D,50,21,0,,
6048,181,15B,51,20,0,,
6049,185,17B,51,20,0,,
6050,184,17A,50,20,0,,
6051,227,38D,50,21,0,,
6052,184,17A,50,20,0,,
6053,184,17A,50,20,0,,
6054,184,17A,50,20,0,,
6055,187,18D,51,20,0,,
6056,184,17A,50,20,0,,
6057,150,64C,51,19,0,,
6058,150,64C,51,19,0,,
6059,184,17A,50,20,0,,
6060,139,58D,50,19,0,,
6061,227,38D,50,21,0,,
6062,181,15B,51,20,0,,
6063,184,17A,50,20,0,,
6064,227,38D,50,21,0,,
6065,227,38D,50,21,0,,
6066,184,17A,50,20,0,,
6067,148,63A,50,19,0,,
6068,150,64C,51,19,0,,
6069,227,38D,50,21,0,,
6070,184,17A,50,20,0,,
6071,227,38D,50,21,0,,
6072,148,63A,50,19,0,,
6073,184,17A,50,20,0,,
6074,148,63A,50,19,0,,
6075,150,64C,51,19,0,,
6076,148,63A,50,19,0,,
6077,148,63A,50,19,0,,
6078,184,17A,50,20,0,,
6079,227,38D,50,21,0,,
6080,148,63A,50,19,0,,
6081,187,18D,51,20,0,,
6082,184,17A,50,20,0,,
6083,184,17A,50,20,0,,
6084,148,63A,50,19,0,,
6085,185,17B,51,20,0,,
6086,150,64C,51,19,0,,
6087,150,64C,51,19,0,,
6088,187,18D,51,20,0,,
6089,145,61B,50,19,0,,
6090,184,17A,50,20,0,,
6091,181,15B,51,20,0,,
6092,227,38D,50,21,0,,
6093,227,38D,50,21,0,,
6094,150,64C,51,19,0,,
6095,185,17B,51,20,0,,
6096,227,38D,50,21,0,,
6097,227,38D,50,21,0,,
6098,227,38D,50,21,0,,
6099,227,38D,50,21,0,,
6100,227,38D,50,21,0,,
6101,148,63A,50,19,0,,
6102,185,17B,51,20,0,,
6103,147,62D,50,19,1,,
6104,184,17A,50,20,0,,
6105,184,17A,50,20,0,,
6106,184,17A,50,20,0,,
6107,184,17A,50,20,0,,
6108,185,17B,51,20,0,,
6109,227,38D,50,21,0,,
6110,148,63A,50,19,0,,
6111,184,17A,50,20,0,,
6112,185,17B,51,20,0,,
6113,184,17A,50,20,0,,
6114,181,15B,51,20,0,,
6115,184,17A,50,20,0,,
6116,227,38D,50,21,0,,
6117,148,63A,50,19,0,,
6118,184,17A,50,20,0,,
6119,181,15B,51,20,0,,
6120,184,17A,50,20,0,,
6121,147,62D,50,19,1,,
6122,184,17A,50,20,0,,
6123,184,17A,50,20,0,,
6124,227,38D,50,21,0,,
6125,227,38D,50,21,0,,
6126,150,64C,51,19,0,,
6127,148,63A,50,19,0,,
6128,185,17B,51,20,0,,
6129,227,38D,50,21,0,,
6130,184,17A,50,20,0,,
6131,227,38D,50,21,0,,
6132,181,15B,51,20,0,,
6133,150,64C,51,19,0,,
6134,184,17A,50,20,0,,
6135,184,17A,50,20,0,,
6136,148,63A,50,19,0,,
6137,227,38D,50,21,0,,
6138,148,63A,50,19,0,,
6139,187,18D,51,20,0,,
6140,227,38D,50,21,0,,
6141,227,38D,50,21,0,,
6142,184,17A,50,20,0,,
6143,184,17A,50,20,0,,
6144,150,64C,51,19,0,,
6145,181,15B,51,20,0,,
6146,150,64C,51,19,0,,
6147,184,17A,50,20,0,,
6148,184,17A,50,20,0,,
6149,227,38D,50,21,0,,
6150,150,64C,51,19,0,,
6151,181,15B,51,20,0,,
6152,227,38D,50,21,0,,
6153,187,18D,51,20,0,,
6154,181,15B,51,20,0,,
6155,181,15B,51,20,0,,
